user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,ROI,month,hour,channel
215,2025-02-04 21:57:00 UTC,Tablet,USA,55+,Male,A8862,Video,Electronics,Tech Enthusiasts,0.052319589,0.0903,Ignored,35,0.12,3.94,2025-02,21,Paid Social
894,2025-03-03 21:10:00 UTC,Mobile,UK,25-34,Male,A5437,Video,Fashion,Young Adults,0.084874771,0.0284,Liked,26,1.23,0.2,2025-03,21,Paid Social
796,2025-06-15 21:46:00 UTC,Desktop,USA,45-54,Female,A7126,Video,Automotive,Young Adults,0.1198517729,0.1305,Ignored,54,0.37,4.23,2025-06,21,Paid Social
234,2025-11-16 21:27:00 UTC,Tablet,India,25-34,Male,A7556,Video,Travel,Travel Lovers,0.047996352,0.0535,Liked,16,0.54,0.48,2025-11,21,Paid Social
762,2025-01-02 21:47:00 UTC,Desktop,India,25-34,Male,A6260,Video,Travel,Tech Enthusiasts,0.02849095262,0.0173,Liked,50,0.6,0.08,2025-01,21,Paid Social
334,2025-02-21 21:17:00 UTC,Tablet,USA,18-24,Male,A5564,Video,Health,Young Adults,0.034437875,0.0227,Liked,55,1.06,0.07,2025-02,21,Paid Social
982,2025-05-04 21:53:00 UTC,Tablet,Canada,25-34,Male,A2518,Video,Travel,Fitness Lovers,0.080808552,0.0966,Shared,29,1.32,0.59,2025-05,21,Paid Social
798,2025-06-21 21:34:00 UTC,Desktop,Canada,55+,Female,A8262,Video,Fashion,Tech Enthusiasts,0.01410324141,0.0142,Liked,53,0.66,0.03,2025-06,21,Paid Social
588,2025-10-22 21:06:00 UTC,Tablet,UK,25-34,Female,A9866,Video,Fashion,Family Oriented,0.05632147764,0.0118,Ignored,12,1.25,0.05,2025-10,21,Paid Social
843,2025-03-28 21:40:00 UTC,Tablet,Canada,45-54,Male,A9044,Video,Health,Tech Enthusiasts,0.069496305,0.1317,Shared,13,0.7,1.31,2025-03,21,Paid Social
774,2025-04-30 21:24:00 UTC,Mobile,India,18-24,Male,A6071,Video,Automotive,Fitness Lovers,0.03868760572,0.147,Commented,10,0.81,0.7,2025-04,21,Paid Social
907,2025-12-23 21:32:00 UTC,Desktop,Germany,55+,Female,A4711,Video,Electronics,Young Adults,0.064748211,0.0441,Shared,39,0.43,0.66,2025-12,21,Paid Social
379,2025-02-17 21:06:00 UTC,Tablet,India,18-24,Female,A4177,Video,Travel,Family Oriented,0.080241546,0.0266,Commented,58,0.61,0.35,2025-02,21,Paid Social
766,2025-01-10 21:16:00 UTC,Tablet,Germany,55+,Female,A5036,Video,Electronics,Travel Lovers,0.101313019,0.1329,Shared,38,1.41,0.95,2025-01,21,Paid Social
717,2025-07-24 21:20:00 UTC,Mobile,India,45-54,Female,A8636,Video,Electronics,Fitness Lovers,0.1044728936,0.0189,Ignored,12,1.41,0.14,2025-07,21,Paid Social
172,2025-09-19 21:17:00 UTC,Mobile,UK,18-24,Female,A7520,Video,Automotive,Travel Lovers,0.1135104527,0.0791,Ignored,12,0.38,2.36,2025-09,21,Paid Social
583,2025-04-25 21:11:00 UTC,Mobile,Canada,55+,Female,A1504,Video,Health,Fitness Lovers,0.080762864,0.0184,Commented,17,1.1,0.14,2025-04,21,Paid Social
603,2025-05-18 21:14:00 UTC,Mobile,Germany,25-34,Female,A4157,Video,Travel,Fitness Lovers,0.011149943,0.0294,Commented,53,1.43,0.02,2025-05,21,Paid Social
584,2025-09-02 21:16:00 UTC,Desktop,USA,55+,Female,A5944,Video,Automotive,Young Adults,0.01097139776,0.1462,Commented,17,0.49,0.33,2025-09,21,Paid Social
163,2025-11-04 21:10:00 UTC,Mobile,USA,45-54,Female,A3633,Video,Fashion,Travel Lovers,0.1161257426,0.077,Liked,39,0.89,1,2025-11,21,Paid Social
505,2025-03-23 22:43:00 UTC,Tablet,Germany,25-34,Male,A7666,Image,Automotive,Fitness Lovers,0.098055571,0.1398,Commented,36,0.15,9.14,2025-03,22,Programmatic Display
798,2025-01-21 22:26:00 UTC,Mobile,India,35-44,Female,A3389,Image,Fashion,Tech Enthusiasts,0.040866823,0.0445,Shared,13,0.15,1.21,2025-01,22,Programmatic Display
451,2025-02-20 22:55:00 UTC,Mobile,USA,45-54,Female,A5802,Image,Electronics,Family Oriented,0.07644902,0.0759,Commented,56,0.94,0.62,2025-02,22,Programmatic Display
648,2025-07-14 22:41:00 UTC,Desktop,UK,25-34,Male,A8114,Image,Automotive,Tech Enthusiasts,0.10245998,0.1313,Ignored,24,1.08,1.25,2025-07,22,Programmatic Display
541,2025-02-13 22:11:00 UTC,Tablet,USA,45-54,Male,A1339,Image,Health,Travel Lovers,0.1200988393,0.1018,Ignored,50,1.25,0.98,2025-02,22,Programmatic Display
407,2025-04-23 22:28:00 UTC,Tablet,USA,25-34,Female,A2390,Image,Electronics,Travel Lovers,0.1249066029,0.0765,Ignored,14,0.49,1.95,2025-04,22,Programmatic Display
698,2025-10-31 22:03:00 UTC,Tablet,Canada,25-34,Female,A5996,Image,Electronics,Travel Lovers,0.1496002962,0.0455,Ignored,19,0.86,0.79,2025-10,22,Programmatic Display
896,2025-11-18 22:20:00 UTC,Tablet,UK,55+,Male,A5630,Image,Health,Young Adults,0.01058810155,0.0657,Ignored,21,0.35,0.2,2025-11,22,Programmatic Display
228,2025-03-02 22:59:00 UTC,Desktop,India,55+,Female,A7687,Image,Automotive,Tech Enthusiasts,0.069252932,0.0107,Commented,22,0.81,0.09,2025-03,22,Programmatic Display
122,2025-06-07 22:36:00 UTC,Mobile,Canada,55+,Male,A7219,Image,Health,Fitness Lovers,0.096172107,0.0564,Liked,14,0.16,3.39,2025-06,22,Programmatic Display
104,2025-08-30 22:36:00 UTC,Desktop,Canada,18-24,Female,A1046,Image,Fashion,Family Oriented,0.081905393,0.0619,Liked,17,1.5,0.34,2025-08,22,Programmatic Display
872,2025-04-27 22:39:00 UTC,Mobile,Canada,55+,Female,A7902,Image,Fashion,Fitness Lovers,0.02609243196,0.0781,Ignored,57,1,0.2,2025-04,22,Programmatic Display
682,2025-04-09 22:44:00 UTC,Desktop,India,55+,Female,A2542,Image,Travel,Tech Enthusiasts,0.123883197,0.0423,Ignored,35,1.34,0.39,2025-04,22,Programmatic Display
278,2025-05-28 22:33:00 UTC,Mobile,India,45-54,Female,A4910,Image,Electronics,Fitness Lovers,0.1172376913,0.0836,Commented,49,0.94,1.04,2025-05,22,Programmatic Display
669,2025-10-04 22:43:00 UTC,Desktop,Germany,25-34,Male,A4849,Image,Health,Young Adults,0.1499874036,0.1083,Commented,21,0.61,2.66,2025-10,22,Programmatic Display
743,2025-06-01 22:51:00 UTC,Tablet,USA,45-54,Female,A9207,Image,Electronics,Family Oriented,0.101439731,0.039,Liked,33,1.35,0.29,2025-06,22,Programmatic Display
177,2025-06-12 22:27:00 UTC,Tablet,India,18-24,Male,A7948,Image,Electronics,Family Oriented,0.1006200644,0.1322,Ignored,43,1.33,1,2025-06,22,Programmatic Display
653,2025-12-10 22:10:00 UTC,Mobile,USA,35-44,Male,A2025,Image,Travel,Family Oriented,0.1457373996,0.0979,Shared,30,0.7,2.04,2025-12,22,Programmatic Display
925,2025-04-26 22:27:00 UTC,Mobile,UK,18-24,Female,A7512,Text,Automotive,Travel Lovers,0.10823538,0.0442,Commented,56,0.55,0.87,2025-04,22,Paid Search
623,2025-09-01 22:38:00 UTC,Tablet,Germany,18-24,Male,A3576,Text,Electronics,Tech Enthusiasts,0.06834939,0.0236,Liked,14,1.18,0.14,2025-09,22,Paid Search
190,2025-09-06 22:46:00 UTC,Mobile,Germany,55+,Male,A3794,Text,Travel,Tech Enthusiasts,0.01941341651,0.0137,Liked,20,0.68,0.04,2025-09,22,Paid Search
273,2025-10-31 22:55:00 UTC,Tablet,UK,55+,Female,A4711,Text,Electronics,Tech Enthusiasts,0.1106815377,0.0681,Shared,24,0.61,1.24,2025-10,22,Paid Search
606,2025-05-05 22:00:00 UTC,Desktop,Canada,18-24,Female,A2473,Text,Travel,Fitness Lovers,0.052220457,0.1,Ignored,55,1.15,0.45,2025-05,22,Paid Search
590,2025-01-16 22:30:00 UTC,Tablet,Germany,45-54,Male,A4008,Text,Automotive,Young Adults,0.086575146,0.1144,Ignored,33,1.46,0.68,2025-01,22,Paid Search
617,2025-11-16 22:29:00 UTC,Desktop,India,35-44,Female,A3093,Text,Travel,Family Oriented,0.03001103941,0.1108,Shared,47,0.27,1.23,2025-11,22,Paid Search
102,2025-05-31 22:00:00 UTC,Tablet,UK,45-54,Female,A9075,Text,Health,Tech Enthusiasts,0.1250019074,0.1384,Ignored,27,0.2,8.65,2025-05,22,Paid Search
174,2025-03-15 22:40:00 UTC,Desktop,Germany,18-24,Female,A8782,Text,Automotive,Family Oriented,0.095696288,0.068,Ignored,24,1.2,0.54,2025-03,22,Paid Search
735,2025-11-24 22:46:00 UTC,Desktop,India,35-44,Female,A2857,Text,Health,Travel Lovers,0.021283366,0.1294,Ignored,32,1.46,0.19,2025-11,22,Paid Search
313,2025-03-08 22:52:00 UTC,Desktop,Germany,25-34,Male,A6268,Text,Electronics,Fitness Lovers,0.069623668,0.0101,Ignored,21,1.38,0.05,2025-03,22,Paid Search
528,2025-04-12 22:31:00 UTC,Mobile,UK,35-44,Male,A3658,Text,Automotive,Young Adults,0.05991708046,0.1395,Shared,46,0.15,5.57,2025-04,22,Paid Search
710,2025-02-24 22:56:00 UTC,Mobile,India,45-54,Female,A9360,Text,Automotive,Family Oriented,0.08124241,0.0944,Liked,19,0.82,0.94,2025-02,22,Paid Search
626,2025-09-10 22:09:00 UTC,Desktop,Canada,18-24,Female,A8340,Text,Electronics,Fitness Lovers,0.078598102,0.1352,Liked,51,0.51,2.08,2025-09,22,Paid Search
456,2025-11-14 22:24:00 UTC,Desktop,USA,25-34,Female,A7739,Text,Fashion,Young Adults,0.02501650651,0.0951,Liked,41,1.45,0.16,2025-11,22,Paid Search
578,2025-02-13 22:07:00 UTC,Mobile,Germany,55+,Female,A6425,Text,Fashion,Tech Enthusiasts,0.090454575,0.1372,Liked,57,0.82,1.51,2025-02,22,Paid Search
312,2025-10-12 22:23:00 UTC,Desktop,Germany,35-44,Male,A4414,Text,Electronics,Travel Lovers,0.095529846,0.0904,Liked,24,0.57,1.52,2025-10,22,Paid Search
599,2025-09-13 22:10:00 UTC,Tablet,USA,25-34,Female,A6140,Video,Electronics,Family Oriented,0.073169298,0.0507,Shared,30,0.8,0.46,2025-09,22,Paid Social
777,2025-04-29 22:20:00 UTC,Mobile,Canada,55+,Female,A2049,Video,Travel,Fitness Lovers,0.1136080277,0.0547,Shared,35,0.92,0.68,2025-04,22,Paid Social
644,2025-10-06 22:51:00 UTC,Tablet,India,35-44,Male,A1879,Video,Travel,Travel Lovers,0.097920907,0.126,Commented,32,0.65,1.9,2025-10,22,Paid Social
283,2025-11-07 22:21:00 UTC,Desktop,India,45-54,Male,A3438,Video,Travel,Young Adults,0.02843907856,0.1221,Commented,28,0.94,0.37,2025-11,22,Paid Social
949,2025-06-03 22:42:00 UTC,Mobile,UK,35-44,Female,A5827,Video,Travel,Travel Lovers,0.041587426,0.0536,Shared,21,0.92,0.24,2025-06,22,Paid Social
836,2025-01-26 22:59:00 UTC,Mobile,India,35-44,Female,A5086,Video,Automotive,Fitness Lovers,0.01062156645,0.1491,Commented,11,0.68,0.23,2025-01,22,Paid Social
611,2025-09-17 22:33:00 UTC,Desktop,USA,25-34,Female,A2520,Video,Electronics,Family Oriented,0.087954907,0.112,Liked,40,0.78,1.26,2025-09,22,Paid Social
866,2025-11-05 22:48:00 UTC,Tablet,Canada,18-24,Male,A1835,Video,Fashion,Fitness Lovers,0.064941862,0.0981,Shared,47,0.82,0.78,2025-11,22,Paid Social
351,2025-08-16 22:26:00 UTC,Tablet,UK,55+,Female,A3050,Video,Automotive,Family Oriented,0.1162853941,0.0999,Liked,50,0.89,1.31,2025-08,22,Paid Social
868,2025-04-12 22:58:00 UTC,Mobile,UK,55+,Male,A5308,Video,Fashion,Fitness Lovers,0.031429969,0.0488,Ignored,18,0.42,0.37,2025-04,22,Paid Social
592,2025-08-24 22:17:00 UTC,Mobile,Germany,18-24,Female,A6747,Video,Fashion,Family Oriented,0.030478371,0.0921,Ignored,41,0.22,1.28,2025-08,22,Paid Social
979,2025-11-24 22:05:00 UTC,Desktop,India,25-34,Female,A9973,Video,Travel,Travel Lovers,0.057700208,0.1489,Liked,31,1,0.86,2025-11,22,Paid Social
429,2025-05-02 22:50:00 UTC,Tablet,UK,55+,Female,A8773,Video,Fashion,Family Oriented,0.106937603,0.0921,Shared,20,1.07,0.92,2025-05,22,Paid Social
641,2025-09-09 22:24:00 UTC,Desktop,Canada,18-24,Female,A9273,Video,Fashion,Family Oriented,0.10592776,0.0675,Ignored,54,1.13,0.63,2025-09,22,Paid Social
141,2025-09-25 22:15:00 UTC,Desktop,India,18-24,Female,A2988,Video,Travel,Travel Lovers,0.1096901258,0.0766,Commented,33,1.43,0.59,2025-09,22,Paid Social
486,2025-03-28 22:23:00 UTC,Mobile,Germany,35-44,Female,A3859,Video,Health,Young Adults,0.1305758793,0.0542,Ignored,59,0.96,0.74,2025-03,22,Paid Social
855,2025-10-15 22:01:00 UTC,Mobile,USA,18-24,Female,A5130,Video,Health,Family Oriented,0.1322908178,0.1011,Liked,60,0.54,2.48,2025-10,22,Paid Social
625,2025-11-18 22:02:00 UTC,Tablet,Germany,25-34,Male,A9800,Video,Health,Tech Enthusiasts,0.041867352,0.045,Ignored,24,1.49,0.13,2025-11,22,Paid Social
364,2025-03-06 22:28:00 UTC,Tablet,UK,35-44,Male,A3812,Video,Fashion,Fitness Lovers,0.083393482,0.0783,Liked,49,0.63,1.04,2025-03,22,Paid Social
863,2025-03-09 23:37:00 UTC,Tablet,India,35-44,Male,A6578,Image,Health,Fitness Lovers,0.01708558825,0.1338,Shared,43,0.39,0.59,2025-03,23,Programmatic Display
329,2025-12-12 23:40:00 UTC,Mobile,UK,35-44,Male,A8525,Image,Health,Family Oriented,0.100922553,0.0461,Commented,19,0.94,0.49,2025-12,23,Programmatic Display
301,2025-04-19 23:20:00 UTC,Desktop,Germany,55+,Female,A1350,Image,Fashion,Fitness Lovers,0.066336196,0.0282,Liked,40,0.95,0.2,2025-04,23,Programmatic Display
498,2025-12-22 23:05:00 UTC,Desktop,UK,25-34,Male,A6810,Image,Automotive,Family Oriented,0.1283530623,0.1053,Commented,52,0.52,2.6,2025-12,23,Programmatic Display
948,2025-04-10 23:02:00 UTC,Desktop,USA,55+,Female,A4486,Image,Electronics,Fitness Lovers,0.1197696364,0.1082,Liked,19,0.12,10.8,2025-04,23,Programmatic Display
707,2025-10-14 23:33:00 UTC,Desktop,India,45-54,Female,A4503,Image,Fashion,Tech Enthusiasts,0.067905765,0.0502,Shared,26,1.09,0.31,2025-10,23,Programmatic Display
112,2025-12-11 23:11:00 UTC,Desktop,USA,25-34,Male,A8128,Image,Fashion,Fitness Lovers,0.082464611,0.0749,Liked,54,1.07,0.58,2025-12,23,Programmatic Display
793,2025-08-05 23:14:00 UTC,Mobile,Canada,18-24,Male,A2972,Image,Travel,Tech Enthusiasts,0.093234317,0.1185,Shared,32,0.86,1.28,2025-08,23,Programmatic Display
189,2025-01-18 23:18:00 UTC,Desktop,Germany,25-34,Male,A3484,Image,Health,Travel Lovers,0.098645043,0.1366,Commented,39,0.28,4.81,2025-01,23,Programmatic Display
913,2025-08-08 23:16:00 UTC,Mobile,Germany,25-34,Female,A6774,Image,Travel,Tech Enthusiasts,0.04720601969,0.0216,Liked,51,0.75,0.14,2025-08,23,Programmatic Display
947,2025-08-15 23:35:00 UTC,Tablet,USA,35-44,Female,A3581,Image,Travel,Family Oriented,0.1280142694,0.0751,Commented,54,1.14,0.84,2025-08,23,Programmatic Display
976,2025-09-10 23:00:00 UTC,Mobile,UK,45-54,Male,A9045,Text,Travel,Tech Enthusiasts,0.1002341002,0.0456,Liked,54,0.12,3.81,2025-09,23,Paid Search
309,2025-11-28 23:11:00 UTC,Tablet,India,18-24,Female,A1341,Text,Automotive,Young Adults,0.113795178,0.0266,Commented,23,0.39,0.78,2025-11,23,Paid Search
221,2025-04-09 23:18:00 UTC,Mobile,India,18-24,Male,A7647,Text,Automotive,Tech Enthusiasts,0.088497595,0.1307,Shared,58,0.66,1.75,2025-04,23,Paid Search
389,2025-04-24 23:10:00 UTC,Tablet,Germany,25-34,Male,A1252,Text,Travel,Young Adults,0.090266094,0.0589,Shared,20,1.23,0.43,2025-04,23,Paid Search
291,2025-04-25 23:49:00 UTC,Tablet,India,55+,Female,A1580,Text,Health,Fitness Lovers,0.1480851701,0.0666,Ignored,32,1.44,0.68,2025-04,23,Paid Search
682,2025-05-02 23:00:00 UTC,Desktop,UK,55+,Female,A9552,Text,Travel,Tech Enthusiasts,0.038834371,0.0275,Commented,33,1.28,0.08,2025-05,23,Paid Search
311,2025-08-15 23:57:00 UTC,Mobile,Germany,25-34,Female,A5788,Text,Health,Travel Lovers,0.0102806553,0.1073,Commented,60,1.07,0.1,2025-08,23,Paid Search
340,2025-07-29 23:42:00 UTC,Mobile,Canada,25-34,Male,A8282,Video,Health,Family Oriented,0.070793848,0.0455,Liked,57,0.89,0.36,2025-07,23,Paid Social
920,2025-04-01 23:46:00 UTC,Mobile,Germany,45-54,Male,A4838,Video,Fashion,Tech Enthusiasts,0.03297449839,0.0271,Liked,47,0.88,0.1,2025-04,23,Paid Social
944,2025-07-12 23:05:00 UTC,Mobile,UK,55+,Female,A6175,Video,Fashion,Fitness Lovers,0.1036981886,0.0667,Liked,16,0.76,0.91,2025-07,23,Paid Social
617,2025-04-26 23:45:00 UTC,Desktop,India,55+,Male,A3334,Video,Electronics,Young Adults,0.083411168,0.0262,Ignored,37,0.98,0.22,2025-04,23,Paid Social
360,2025-12-13 23:22:00 UTC,Mobile,India,45-54,Male,A2135,Video,Fashion,Travel Lovers,0.077679753,0.0199,Liked,60,0.24,0.64,2025-12,23,Paid Social
458,2025-03-12 23:24:00 UTC,Tablet,India,25-34,Male,A1638,Video,Automotive,Travel Lovers,0.1428529986,0.0342,Commented,57,0.25,1.95,2025-03,23,Paid Social
327,2025-07-26 23:20:00 UTC,Tablet,Canada,25-34,Female,A1469,Video,Automotive,Fitness Lovers,0.1319381297,0.0784,Commented,46,0.1,10.34,2025-07,23,Paid Social
180,2025-01-31 23:17:00 UTC,Tablet,India,55+,Female,A5947,Video,Automotive,Travel Lovers,0.1012465097,0.0873,Ignored,34,1.21,0.73,2025-01,23,Paid Social
844,2025-11-24 23:25:00 UTC,Mobile,UK,18-24,Female,A6452,Video,Travel,Travel Lovers,0.067461304,0.0637,Liked,23,0.91,0.47,2025-11,23,Paid Social
383,2025-03-27 23:11:00 UTC,Tablet,UK,45-54,Female,A6146,Video,Travel,Family Oriented,0.02086855147,0.0361,Commented,21,1.46,0.05,2025-03,23,Paid Social
630,2025-05-04 23:47:00 UTC,Tablet,India,25-34,Male,A4138,Video,Electronics,Fitness Lovers,0.087172995,0.0753,Liked,51,0.36,1.82,2025-05,23,Paid Social
940,2025-01-08 23:26:00 UTC,Desktop,Germany,18-24,Male,A6539,Video,Health,Fitness Lovers,0.075388812,0.0474,Liked,60,0.2,1.79,2025-01,23,Paid Social
443,2025-06-26 23:29:00 UTC,Mobile,USA,18-24,Female,A1322,Video,Fashion,Young Adults,0.1061898756,0.0658,Commented,52,1.19,0.59,2025-06,23,Paid Social
